UMLClass,UMLEntity,UMLDescription,ConceptName,ConceptPreferredName,Classification,ConceptCode,ConceptDefinition,ConceptDefinitionSource,ModifiedDate,HumanVerified
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesPositiveQualifier,Records information about the regional nodes examined by the pathologist and found to contain metastases when there is no exact node count.,Regional,Regional,Property,C25643,Limited to a particular location or area.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesPositiveQualifier,Records information about the regional nodes examined by the pathologist and found to contain metastases when there is no exact node count.,Positive,Positive,Property,C25246,Involving advantage or good.,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesPositiveQualifier,Records information about the regional nodes examined by the pathologist and found to contain metastases when there is no exact node count.,Local-Regional,Local,Property,C25388,Affecting only a restricted part or area (of the body).,NCI,,1
Logical View.Logical Model.edu.duke.cabig.tumorregistry.domain.DiseaseExtent,regionalNodesPositiveQualifier,Records information about the regional nodes examined by the pathologist and found to contain metastases when there is no exact node count.,Qualifier,Qualifier,Property,C41009,A term that helps define and render a concept unique.,NCI,,1
Logical View.Logical Model.edu.java.lang.Double,Logical View.Logical Model.edu.java.lang.Double,,Double,Double,ObjectClass,C54574,A twofold increase.,NCI,,1
Logical View.Logical Model.edu.java.lang.Float,Logical View.Logical Model.edu.java.lang.Float,,Float_Value,Float,ObjectClass,C48150,A number that can have its decimal point in any position.,NCI,,1
Logical View.Logical Model.edu.java.lang.Boolean,Logical View.Logical Model.edu.java.lang.Boolean,,Boolean_Value,Boolean,ObjectClass,C45254,"The type of an expression with two possible values, ""true"" and ""false"". Also, a variable of Boolean type or a function with Boolean arguments or result. The most common Boolean functions are AND, OR and NOT.",NCI,,1
Logical View.Logical Model.edu.java.lang.Integer,Logical View.Logical Model.edu.java.lang.Integer,,Integer,Integer,ObjectClass,C45255,"A number with no fractional part, including the negative and positive numbers as well as zero.",NCI,,1
Logical View.Logical Model.edu.java.lang.Long,Logical View.Logical Model.edu.java.lang.Long,,Long,Long,ObjectClass,C25248,Of relatively great or greater than average spatial extension or temporal duration.,NCI,,1
Logical View.Logical Model.edu.java.lang.String,Logical View.Logical Model.edu.java.lang.String,,String_Value,String,ObjectClass,C45253,An expression consisting of a linear sequence of symbols (characters or words or phrases).,NCI,,1
Logical View.Logical Model.edu.java.lang.util.Collection,Logical View.Logical Model.edu.java.lang.util.Collection,,Collection,Collection,ObjectClass,C25453,The act of gathering things together; having been brought together in one place.,NCI,,1
Logical View.Logical Model.edu.java.lang.util.Date,Logical View.Logical Model.edu.java.lang.util.Date,,Date,Date,ObjectClass,C25164,"The particular day, month and year an event has happened or will happen.",NCI,,1
